[2025-02-28 13:07:18,954][__main__][INFO] - Current working directory: /home/anthony/Project/rl-scm-tests/blicket_text/exp_output/2025.02.28/130718/0
[2025-02-28 13:07:35,950][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:35,950][__main__][INFO] - Starting trial 13...
[2025-02-28 13:07:37,274][__main__][INFO] - Trial 13 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:37,274][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:37,274][__main__][INFO] - Starting trial 14...
[2025-02-28 13:07:38,561][__main__][INFO] - Trial 14 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:38,561][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:38,561][__main__][INFO] - Starting trial 15...
[2025-02-28 13:07:39,850][__main__][INFO] - Trial 15 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:39,850][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:39,850][__main__][INFO] - Starting trial 16...
[2025-02-28 13:07:41,141][__main__][INFO] - Trial 16 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:41,141][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:41,141][__main__][INFO] - Starting trial 17...
[2025-02-28 13:07:42,437][__main__][INFO] - Trial 17 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:42,437][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:42,437][__main__][INFO] - Starting trial 18...
[2025-02-28 13:07:43,732][__main__][INFO] - Trial 18 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:43,733][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:43,733][__main__][INFO] - Starting trial 19...
[2025-02-28 13:07:45,029][__main__][INFO] - Trial 19 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:45,029][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:45,029][__main__][INFO] - Starting trial 20...
[2025-02-28 13:07:46,328][__main__][INFO] - Trial 20 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:46,328][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:46,328][__main__][INFO] - Starting trial 21...
[2025-02-28 13:07:47,628][__main__][INFO] - Trial 21 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:47,628][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:47,628][__main__][INFO] - Starting trial 22...
[2025-02-28 13:07:48,930][__main__][INFO] - Trial 22 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:07:48,930][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:48,930][__main__][INFO] - Starting trial 23...
[2025-02-28 13:07:50,234][__main__][INFO] - Trial 23 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:07:50,234][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:50,234][__main__][INFO] - Starting trial 24...
[2025-02-28 13:07:51,540][__main__][INFO] - Trial 24 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:51,540][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:51,540][__main__][INFO] - Starting trial 25...
[2025-02-28 13:07:52,848][__main__][INFO] - Trial 25 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:52,848][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:52,848][__main__][INFO] - Starting trial 26...
[2025-02-28 13:07:54,161][__main__][INFO] - Trial 26 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:54,161][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:54,161][__main__][INFO] - Starting trial 27...
[2025-02-28 13:07:55,473][__main__][INFO] - Trial 27 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:55,473][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:55,473][__main__][INFO] - Starting trial 28...
[2025-02-28 13:07:56,786][__main__][INFO] - Trial 28 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:07:56,786][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:56,786][__main__][INFO] - Starting trial 29...
[2025-02-28 13:07:58,099][__main__][INFO] - Trial 29 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:07:58,099][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:58,099][__main__][INFO] - Starting trial 30...
[2025-02-28 13:07:59,415][__main__][INFO] - Trial 30 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:07:59,415][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:07:59,415][__main__][INFO] - Starting trial 31...
[2025-02-28 13:08:00,736][__main__][INFO] - Trial 31 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:00,736][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:00,736][__main__][INFO] - Starting trial 32...
[2025-02-28 13:08:02,058][__main__][INFO] - Trial 32 completed in 32 steps. Questions correct: 8/12
[2025-02-28 13:08:02,058][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:02,058][__main__][INFO] - Starting trial 33...
[2025-02-28 13:08:03,382][__main__][INFO] - Trial 33 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:03,382][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:03,382][__main__][INFO] - Starting trial 34...
[2025-02-28 13:08:04,708][__main__][INFO] - Trial 34 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:04,708][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:04,708][__main__][INFO] - Starting trial 35...
[2025-02-28 13:08:06,036][__main__][INFO] - Trial 35 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:06,036][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:06,036][__main__][INFO] - Starting trial 36...
[2025-02-28 13:08:07,365][__main__][INFO] - Trial 36 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:07,365][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:07,365][__main__][INFO] - Starting trial 37...
[2025-02-28 13:08:08,696][__main__][INFO] - Trial 37 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:08,696][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:08,696][__main__][INFO] - Starting trial 38...
[2025-02-28 13:08:10,028][__main__][INFO] - Trial 38 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:10,028][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:10,028][__main__][INFO] - Starting trial 39...
[2025-02-28 13:08:11,366][__main__][INFO] - Trial 39 completed in 32 steps. Questions correct: 10/12
[2025-02-28 13:08:11,366][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:11,366][__main__][INFO] - Starting trial 40...
[2025-02-28 13:08:12,707][__main__][INFO] - Trial 40 completed in 32 steps. Questions correct: 10/12
[2025-02-28 13:08:12,707][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:12,707][__main__][INFO] - Starting trial 41...
[2025-02-28 13:08:14,049][__main__][INFO] - Trial 41 completed in 32 steps. Questions correct: 10/12
[2025-02-28 13:08:14,049][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:14,049][__main__][INFO] - Starting trial 42...
[2025-02-28 13:08:15,394][__main__][INFO] - Trial 42 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:15,394][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:15,394][__main__][INFO] - Starting trial 43...
[2025-02-28 13:08:16,740][__main__][INFO] - Trial 43 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:16,740][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:16,740][__main__][INFO] - Starting trial 44...
[2025-02-28 13:08:18,090][__main__][INFO] - Trial 44 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:18,090][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:18,090][__main__][INFO] - Starting trial 45...
[2025-02-28 13:08:19,444][__main__][INFO] - Trial 45 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:19,444][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:19,444][__main__][INFO] - Starting trial 46...
[2025-02-28 13:08:20,798][__main__][INFO] - Trial 46 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:20,798][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:20,798][__main__][INFO] - Starting trial 47...
[2025-02-28 13:08:22,154][__main__][INFO] - Trial 47 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:22,154][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:22,154][__main__][INFO] - Starting trial 48...
[2025-02-28 13:08:23,512][__main__][INFO] - Trial 48 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:23,512][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:23,512][__main__][INFO] - Starting trial 49...
[2025-02-28 13:08:24,874][__main__][INFO] - Trial 49 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:24,874][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:24,874][__main__][INFO] - Starting trial 50...
[2025-02-28 13:08:26,239][__main__][INFO] - Trial 50 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:26,239][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:26,239][__main__][INFO] - Starting trial 51...
[2025-02-28 13:08:27,604][__main__][INFO] - Trial 51 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:27,608][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:27,608][__main__][INFO] - Starting trial 52...
[2025-02-28 13:08:28,976][__main__][INFO] - Trial 52 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:28,976][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:28,976][__main__][INFO] - Starting trial 53...
[2025-02-28 13:08:30,346][__main__][INFO] - Trial 53 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:30,346][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:30,346][__main__][INFO] - Starting trial 54...
[2025-02-28 13:08:31,720][__main__][INFO] - Trial 54 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:31,720][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:31,720][__main__][INFO] - Starting trial 55...
[2025-02-28 13:08:33,094][__main__][INFO] - Trial 55 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:33,094][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:33,094][__main__][INFO] - Starting trial 56...
[2025-02-28 13:08:34,471][__main__][INFO] - Trial 56 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:34,471][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:34,471][__main__][INFO] - Starting trial 57...
[2025-02-28 13:08:35,850][__main__][INFO] - Trial 57 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:35,850][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:35,850][__main__][INFO] - Starting trial 58...
[2025-02-28 13:08:37,230][__main__][INFO] - Trial 58 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:37,230][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:37,230][__main__][INFO] - Starting trial 59...
[2025-02-28 13:08:38,613][__main__][INFO] - Trial 59 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:38,613][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:38,614][__main__][INFO] - Starting trial 60...
[2025-02-28 13:08:39,997][__main__][INFO] - Trial 60 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:39,997][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:39,997][__main__][INFO] - Starting trial 61...
[2025-02-28 13:08:41,383][__main__][INFO] - Trial 61 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:08:41,384][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:41,384][__main__][INFO] - Starting trial 62...
[2025-02-28 13:08:42,771][__main__][INFO] - Trial 62 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:42,771][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:42,771][__main__][INFO] - Starting trial 63...
[2025-02-28 13:08:44,160][__main__][INFO] - Trial 63 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:44,160][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:44,160][__main__][INFO] - Starting trial 64...
[2025-02-28 13:08:45,549][__main__][INFO] - Trial 64 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:45,549][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:45,549][__main__][INFO] - Starting trial 65...
[2025-02-28 13:08:46,939][__main__][INFO] - Trial 65 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:46,939][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:46,939][__main__][INFO] - Starting trial 66...
[2025-02-28 13:08:48,384][__main__][INFO] - Trial 66 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:48,384][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:48,384][__main__][INFO] - Starting trial 67...
[2025-02-28 13:08:49,783][__main__][INFO] - Trial 67 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:49,783][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:49,783][__main__][INFO] - Starting trial 68...
[2025-02-28 13:08:51,184][__main__][INFO] - Trial 68 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:51,184][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:51,184][__main__][INFO] - Starting trial 69...
[2025-02-28 13:08:52,584][__main__][INFO] - Trial 69 completed in 32 steps. Questions correct: 11/12
[2025-02-28 13:08:52,584][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:52,584][__main__][INFO] - Starting trial 70...
[2025-02-28 13:08:53,985][__main__][INFO] - Trial 70 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:08:53,985][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:53,985][__main__][INFO] - Starting trial 71...
[2025-02-28 13:08:55,387][__main__][INFO] - Trial 71 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:08:55,387][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:55,387][__main__][INFO] - Starting trial 72...
[2025-02-28 13:08:56,796][__main__][INFO] - Trial 72 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:08:56,796][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:56,796][__main__][INFO] - Starting trial 73...
[2025-02-28 13:08:58,207][__main__][INFO] - Trial 73 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:08:58,207][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:58,207][__main__][INFO] - Starting trial 74...
[2025-02-28 13:08:59,615][__main__][INFO] - Trial 74 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:08:59,615][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:08:59,615][__main__][INFO] - Starting trial 75...
[2025-02-28 13:09:01,028][__main__][INFO] - Trial 75 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:01,028][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:01,028][__main__][INFO] - Starting trial 76...
[2025-02-28 13:09:02,441][__main__][INFO] - Trial 76 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:02,441][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:02,441][__main__][INFO] - Starting trial 77...
[2025-02-28 13:09:03,857][__main__][INFO] - Trial 77 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:03,858][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:03,858][__main__][INFO] - Starting trial 78...
[2025-02-28 13:09:05,276][__main__][INFO] - Trial 78 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:05,276][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:05,276][__main__][INFO] - Starting trial 79...
[2025-02-28 13:09:06,696][__main__][INFO] - Trial 79 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:06,696][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:06,696][__main__][INFO] - Starting trial 80...
[2025-02-28 13:09:08,118][__main__][INFO] - Trial 80 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:08,118][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:08,118][__main__][INFO] - Starting trial 81...
[2025-02-28 13:09:09,541][__main__][INFO] - Trial 81 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:09,541][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:09,541][__main__][INFO] - Starting trial 82...
[2025-02-28 13:09:10,968][__main__][INFO] - Trial 82 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:10,969][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:10,969][__main__][INFO] - Starting trial 83...
[2025-02-28 13:09:12,395][__main__][INFO] - Trial 83 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:12,395][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:12,395][__main__][INFO] - Starting trial 84...
[2025-02-28 13:09:13,823][__main__][INFO] - Trial 84 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:13,823][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:13,823][__main__][INFO] - Starting trial 85...
[2025-02-28 13:09:15,251][__main__][INFO] - Trial 85 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:15,251][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:15,251][__main__][INFO] - Starting trial 86...
[2025-02-28 13:09:16,684][__main__][INFO] - Trial 86 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:16,684][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:16,684][__main__][INFO] - Starting trial 87...
[2025-02-28 13:09:18,118][__main__][INFO] - Trial 87 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:18,119][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:18,119][__main__][INFO] - Starting trial 88...
[2025-02-28 13:09:19,555][__main__][INFO] - Trial 88 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:19,555][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:19,555][__main__][INFO] - Starting trial 89...
[2025-02-28 13:09:20,991][__main__][INFO] - Trial 89 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:20,992][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:20,992][__main__][INFO] - Starting trial 90...
[2025-02-28 13:09:22,432][__main__][INFO] - Trial 90 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:22,432][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:22,432][__main__][INFO] - Starting trial 91...
[2025-02-28 13:09:23,875][__main__][INFO] - Trial 91 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:23,875][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:23,875][__main__][INFO] - Starting trial 92...
[2025-02-28 13:09:25,319][__main__][INFO] - Trial 92 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:25,319][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:25,319][__main__][INFO] - Starting trial 93...
[2025-02-28 13:09:26,765][__main__][INFO] - Trial 93 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:26,765][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:26,766][__main__][INFO] - Starting trial 94...
[2025-02-28 13:09:28,214][__main__][INFO] - Trial 94 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:28,214][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:28,214][__main__][INFO] - Starting trial 95...
[2025-02-28 13:09:29,664][__main__][INFO] - Trial 95 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:29,664][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:29,664][__main__][INFO] - Starting trial 96...
[2025-02-28 13:09:31,118][__main__][INFO] - Trial 96 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:31,118][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:31,118][__main__][INFO] - Starting trial 97...
[2025-02-28 13:09:32,573][__main__][INFO] - Trial 97 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:32,573][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:32,573][__main__][INFO] - Starting trial 98...
[2025-02-28 13:09:34,031][__main__][INFO] - Trial 98 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:34,031][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:34,031][__main__][INFO] - Starting trial 99...
[2025-02-28 13:09:35,492][__main__][INFO] - Trial 99 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:35,492][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:35,492][__main__][INFO] - Starting trial 100...
[2025-02-28 13:09:36,954][__main__][INFO] - Trial 100 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:36,954][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:36,954][__main__][INFO] - Starting trial 101...
[2025-02-28 13:09:38,418][__main__][INFO] - Trial 101 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:38,418][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:38,418][__main__][INFO] - Starting trial 102...
[2025-02-28 13:09:39,885][__main__][INFO] - Trial 102 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:39,885][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:39,885][__main__][INFO] - Starting trial 103...
[2025-02-28 13:09:41,351][__main__][INFO] - Trial 103 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:41,352][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:41,352][__main__][INFO] - Starting trial 104...
[2025-02-28 13:09:42,820][__main__][INFO] - Trial 104 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:42,820][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:42,820][__main__][INFO] - Starting trial 105...
[2025-02-28 13:09:44,292][__main__][INFO] - Trial 105 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:44,292][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:44,292][__main__][INFO] - Starting trial 106...
[2025-02-28 13:09:45,766][__main__][INFO] - Trial 106 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:45,766][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:45,766][__main__][INFO] - Starting trial 107...
[2025-02-28 13:09:47,241][__main__][INFO] - Trial 107 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:47,241][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:47,241][__main__][INFO] - Starting trial 108...
[2025-02-28 13:09:48,718][__main__][INFO] - Trial 108 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:48,718][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:48,718][__main__][INFO] - Starting trial 109...
[2025-02-28 13:09:50,197][__main__][INFO] - Trial 109 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:50,197][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:50,197][__main__][INFO] - Starting trial 110...
[2025-02-28 13:09:51,678][__main__][INFO] - Trial 110 completed in 32 steps. Questions correct: 12/12
[2025-02-28 13:09:51,678][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 13:09:51,678][__main__][INFO] - Starting trial 111...
[2025-02-28 13:09:53,162][__main__][INFO] - Trial 111 completed in 32 steps. Questions correct: 12/12
